"","lon","lat","P0","P1","P2","P3","P5","label"
"1",-1.22564441245674,43.1796656358962,0.0380107803938149,2.66559269688807e-05,8.47895126439458e-08,6.74212625323739e-08,3.03490957430126e-08,-1
"2",-0.890745009351896,43.1796656358962,0.0285855841314752,7.31326864575806e-06,6.42292728563927e-08,0,1.87452054534286e-07,-1
"3",-0.55584560624705,43.1796656358962,0.0278980569821901,8.66884300555995e-07,4.87724560185814e-08,0,3.08949329072599e-07,-1
"4",-0.220946203142205,43.1796656358962,0.017625019279829,0,1.3837913486078e-08,0,1.5901740793296e-07,-1
"5",0.113953199962641,43.1796656358962,0.0125373290903052,0,3.85545565517456e-09,0,6.21594444880921e-08,-1
"6",0.44885260306749,43.1796656358962,0.0223883929206519,0,1.07061982027075e-08,0,1.84401193496137e-07,-1
"7",0.783752006172335,43.1796656358962,0.0238659915842746,0,1.2554558757977e-08,0,2.86803199119254e-07,-1
"8",1.11865140927718,43.1796656358962,0.0153451728879791,0,4.58319527866224e-09,0,1.75620438634325e-07,-1
"9",1.45355081238203,43.1796656358962,0.0316480201256144,0,1.30755207749898e-08,0,3.30982302453343e-07,-1
"10",1.78845021548687,43.1796656358962,0.0388345178004553,0,1.98972086467784e-08,0,4.43009544634799e-07,-1
"11",2.12334961859172,43.1796656358962,0.0238937189943841,0,7.47582252140346e-09,0,1.96249993367052e-07,-1
"12",2.45824902169656,43.1796656358962,0.0156999913544896,0,4.75664293515454e-09,0,1.18706903223392e-07,-1
"13",2.79314842480141,43.1796656358962,0.0258402203593387,0,1.36169609710823e-08,0,2.27702292217519e-07,-1
"14",3.12804782790626,43.1796656358962,0.026154836502476,5.92793362795589e-06,6.96296705584021e-09,0,5.97971631524376e-08,-1
"15",5.80724305274503,43.1796656358962,0.0160438756950318,1.58220397822929e-05,5.32869668766043e-13,0,5.08669251792772e-08,-1
"16",6.14214245584987,43.1796656358962,0.00324730310653913,7.21826283027055e-06,7.24127685034313e-11,0,2.89516165386792e-09,-1
"17",6.47704185895472,43.1796656358962,0.031118083768936,3.06124850177785e-05,3.44354204813029e-09,1.01452645104279e-08,4.5008010630225e-07,-1
"18",-1.22564441245674,43.5137595874351,0.0423633147854467,7.92937890251355e-05,1.17814176718964e-08,3.00978960136947e-07,7.29538625461644e-06,-1
"19",-0.890745009351896,43.5137595874351,0.0251780034010489,3.86385357974351e-05,3.51512024812814e-09,1.53607544351838e-07,1.20531219205608e-06,-1
"20",-0.55584560624705,43.5137595874351,0.00879415914477956,9.85380162517055e-06,4.51277730346949e-09,4.30842144177187e-08,1.99024880925955e-08,-1
"21",-0.220946203142205,43.5137595874351,0.00718938061571034,2.22849673898798e-06,1.46177025631716e-09,2.46390633213246e-08,5.58523691124997e-09,-1
"22",0.113953199962641,43.5137595874351,0.0124739485123783,1.38991699256618e-06,2.43326875581815e-09,2.12408085239937e-08,5.72388144936285e-09,-1
"23",0.44885260306749,43.5137595874351,0.00597458388657574,0,9.00321041883891e-10,0,1.06310118004761e-08,-1
"24",0.783752006172335,43.5137595874351,0.0132313344727662,0,1.02621231893479e-08,0,3.14401655532878e-07,-1
"25",1.11865140927718,43.5137595874351,0.0146835553354938,0,1.07195822944079e-08,0,3.65754779096123e-07,-1
"26",1.45355081238203,43.5137595874351,0.0144464629636359,0,3.66106415540327e-09,0,1.69622163380407e-07,-1
"27",1.78845021548687,43.5137595874351,0.0258614342415818,0,1.44084534164598e-08,0,4.95161729330222e-07,-1
"28",2.12334961859172,43.5137595874351,0.0210337939424279,0,1.23894637884309e-08,0,4.32898435006056e-07,-1
"29",2.45824902169656,43.5137595874351,0.0212990227613313,0,2.10143154870938e-08,0,4.74917060267069e-07,-1
"30",2.79314842480141,43.5137595874351,0.0276569963537772,0,3.32400191118113e-08,0,4.94543417819362e-07,-1
"31",3.12804782790626,43.5137595874351,0.0253610553381639,3.79776595665103e-06,1.7887987270561e-08,0,1.70371519910154e-07,-1
"32",3.4629472310111,43.5137595874351,0.0207964487262085,1.0747631510481e-05,2.79065647217631e-09,1.70249775033817e-08,1.64263233970153e-09,-1
"33",3.79784663411595,43.5137595874351,0.020589098491799,1.27104937640989e-05,6.48510750830929e-10,8.2857545683857e-09,4.53751255837766e-09,-1
