"","lon","lat","P0","P1","P2","P3","P5","label"
"1",-1.22564441245674,43.1796656358962,0.0586914800836771,1.71963225095734e-06,0.000433189913310906,0.000143216250671032,0.000519016294751533,-1
"2",-0.890745009351896,43.1796656358962,0.0583923916729688,1.66945396870856e-06,0.000378102244255809,0.000136738333453265,0.000506427623863154,-1
"3",-0.55584560624705,43.1796656358962,0.0569347521852118,1.54992042450902e-06,0.000287870873902794,0.000123740632797478,0.000475239845147644,-1
"4",-0.220946203142205,43.1796656358962,0.0595075524496933,1.67405771370876e-06,0.000285783432419505,0.000131623440169377,0.000511492213979097,-1
"5",0.113953199962641,43.1796656358962,0.0725101214713574,2.48962206750032e-06,0.000550725080982774,0.000198445919631266,0.000733663120176501,-1
"6",0.44885260306749,43.1796656358962,0.092860081245017,3.81764506621993e-06,0.00123644114967899,0.000308865925188293,0.060551029245146,-1
"7",0.783752006172335,43.1796656358962,0.0809168551786919,3.05453559210335e-06,0.000880443490765098,0.000245386262000645,0.000871578144617372,-1
"8",1.11865140927718,43.1796656358962,0.0704884292486176,2.3945762656373e-06,0.000599286698398327,0.000190557503394331,0.000687149856174013,-1
"9",1.45355081238203,43.1796656358962,0.0629072754311925,1.94475094425027e-06,0.000423236305121168,0.000153484453903652,0.000562768881208111,-1
"10",1.78845021548687,43.1796656358962,0.0569827295621233,1.63145105015471e-06,0.000311772263553772,0.000128140645616172,0.000475873910805862,-1
"11",2.12334961859172,43.1796656358962,0.0493661680240439,1.24479615093635e-06,0.000181801434388552,9.63732910588154e-05,0.000370139697949082,-1
"12",2.45824902169656,43.1796656358962,0.0433447426837694,9.44636811744595e-07,0.000101137617745667,7.12730734477819e-05,0.00028623696749072,-1
"13",2.79314842480141,43.1796656358962,0.0423458497377605,9.03883476685266e-07,8.98359239274529e-05,6.71398398903749e-05,0.000268527739668296,-1
"14",3.12804782790626,43.1796656358962,0.0396340561405566,7.89149290161222e-07,6.24198329910233e-05,5.62247498257596e-05,0.000227763143788619,-1
"15",5.80724305274503,43.1796656358962,0.0724164686127828,2.32755832290301e-06,0.000399483078734183,0.000166923217223753,0.000460709760346552,-1
"16",6.14214245584987,43.1796656358962,0.084381244011516,2.77788392705097e-06,0.000600617604470478,0.000210006016094821,0.000578211659880516,-1
"17",6.47704185895472,43.1796656358962,0.10447273398667,4.06130805572354e-06,0.00125277363151861,0.000309004763244189,0.000800899007277584,-1
"18",-1.22564441245674,43.5137595874351,0.0599914302177924,1.81339456908232e-06,0.000499255966357612,0.000155331424103207,0.000557807392909036,-1
