"","lon","lat","P0","P1","P2","P3","P5","label"
"1",-1.22564441245674,43.1796656358962,0.171264924794113,0.0208911505522669,0.00936129103774137,0.0166881195528004,0.111067540640501,-1
"2",-0.890745009351896,43.1796656358962,0.518010807488875,0.042047349903988,0.0143500320494736,0.035415110641643,0.39017669991602,0
"3",-0.55584560624705,43.1796656358962,0.540307405579642,0.0310843116044488,0.00532797841065412,0.0256005163732884,0.397679788031967,0
"4",-0.220946203142205,43.1796656358962,0.589338529431133,0.0277948465519709,0.00191850716006126,0.0217657846198976,0.359182332236938,0
"5",0.113953199962641,43.1796656358962,0.633409838945223,0.0368524637094974,0.000810833962974436,0.0314655791402568,0.297461284242049,0
"6",0.44885260306749,43.1796656358962,0.594269581057397,0.0233896381145145,0.00255444943401318,0.0233206434598969,0.356465687934178,0
"7",0.783752006172335,43.1796656358962,0.129914445020033,0.000117519651460011,0.00126208686779552,0.00026166750822459,0.0150678142393896,-1
"8",1.11865140927718,43.1796656358962,0.0137396162634998,4.13279625021919e-05,0.000589978611573325,7.21457795706658e-05,0.000220416796773434,-1
"9",1.45355081238203,43.1796656358962,0.00260353489492625,3.10982558509376e-05,0.00101060059245518,4.57677796412448e-05,9.02056450073088e-05,-1
"10",1.78845021548687,43.1796656358962,0.00155763235859467,3.24360894637589e-05,0.0012294025401309,5.20247210578534e-05,8.29009432572838e-05,-1
"11",2.12334961859172,43.1796656358962,0.000569858099978463,1.97738330694267e-05,0.000597317568438274,3.14804487365946e-05,5.25517254275203e-05,-1
"12",2.45824902169656,43.1796656358962,0.00031087062578523,1.34605259618325e-05,0.000381356552918263,2.05872880242638e-05,3.97404852908303e-05,-1
"13",2.79314842480141,43.1796656358962,0.000835986928784007,2.242572987393e-05,0.000798227747840627,3.64922795056892e-05,6.87141450149971e-05,-1
"14",3.12804782790626,43.1796656358962,0.000906557588881416,2.29384393931578e-05,0.000810062932533133,3.79647385457938e-05,7.15692554095224e-05,-1
"15",5.80724305274503,43.1796656358962,0.000372225821832246,1.40107686122955e-05,0.000379282429611632,2.18904549204061e-05,4.30504648310212e-05,-1
"16",6.14214245584987,43.1796656358962,2.47603255015113e-05,2.56371556272127e-06,0.000116835810998225,0,3.61439625937991e-06,-1
"17",6.47704185895472,43.1796656358962,0.00160870650838427,3.01406672809181e-05,0.000840378092735412,5.62977624196277e-05,0.00010116353103629,-1
"18",-1.22564441245674,43.5137595874351,0.195625007845271,0.0208884587975625,0.00931379646184955,0.018651419439412,0.148156354341285,-1
